period,demand_mw,temperature_f,apparent_temperature_f,dew_point_f,relative_humidity_pct,precipitation_in,cloud_cover_pct,wind_speed_mph
2026-02-16 05:00:00,22268,49.6,45.8,49.2,98,0.0,14,8.7
2026-02-16 06:00:00,21470,50.6,46.0,50.2,98,0.0,100,11.2
2026-02-16 07:00:00,20874,50.9,46.3,50.0,97,0.0,56,10.9
2026-02-16 08:00:00,20644,50.3,45.8,49.1,96,0.0,9,9.9
2026-02-16 09:00:00,20803,49.4,45.1,48.0,95,0.0,5,8.8
2026-02-16 10:00:00,21306,47.9,43.7,46.9,96,0.0,2,8.1
2026-02-16 11:00:00,22258,46.4,42.3,45.7,97,0.0,2,7.0
2026-02-16 12:00:00,23905,45.2,41.0,45.0,99,0.0,83,7.0
2026-02-16 13:00:00,25444,45.7,41.7,45.3,99,0.0,75,6.7
2026-02-16 14:00:00,26062,48.5,44.9,46.4,93,0.0,89,6.3
2026-02-16 15:00:00,25996,52.5,50.8,48.7,87,0.0,8,3.2
2026-02-16 16:00:00,25753,56.8,55.7,49.6,77,0.0,0,2.6
2026-02-16 17:00:00,25400,60.4,59.7,48.6,65,0.0,0,3.9
2026-02-16 18:00:00,25015,63.1,61.6,44.9,51,0.0,0,5.3
2026-02-16 19:00:00,24918,64.6,62.1,41.0,42,0.0,0,5.2
2026-02-16 20:00:00,24710,65.2,61.8,39.9,39,0.0,0,4.9
2026-02-16 21:00:00,24488,65.2,60.8,40.0,40,0.0,0,4.7
2026-02-16 22:00:00,24578,64.0,60.2,41.1,43,0.0,0,4.0
2026-02-16 23:00:00,24900,60.0,57.1,44.3,56,0.0,0,3.4
2026-02-17 00:00:00,25773,57.4,53.6,43.4,60,0.0,0,4.9
2026-02-17 01:00:00,26399,55.8,51.9,42.8,62,0.0,0,4.9
2026-02-17 02:00:00,26099,54.0,49.9,42.4,65,0.0,0,5.1
2026-02-17 03:00:00,25574,52.3,48.0,41.5,67,0.0,4,5.4
2026-02-17 04:00:00,24608,51.3,46.2,40.2,66,0.0,3,6.5
2026-02-17 05:00:00,23634,49.8,44.6,39.3,67,0.0,0,6.3
2026-02-17 06:00:00,22829,47.1,42.1,38.8,73,0.0,0,5.7
2026-02-17 07:00:00,22477,45.7,40.8,38.6,76,0.0,34,5.2
2026-02-17 08:00:00,22573,44.7,39.8,38.2,78,0.0,2,5.0
2026-02-17 09:00:00,22921,44.0,39.0,38.0,79,0.0,0,5.2
2026-02-17 10:00:00,23792,43.3,38.3,37.9,81,0.0,100,5.1
2026-02-17 11:00:00,25249,42.7,37.7,37.8,83,0.0,88,5.2
2026-02-17 12:00:00,27517,41.5,37.1,38.7,89,0.0,6,4.2
2026-02-17 13:00:00,29286,41.8,37.5,39.3,91,0.0,0,4.3
2026-02-17 14:00:00,29023,46.2,43.0,42.3,86,0.0,0,3.2
2026-02-17 15:00:00,27836,51.0,47.9,45.2,81,0.0,0,4.4
2026-02-17 16:00:00,26679,55.7,52.7,47.4,74,0.0,1,5.5
2026-02-17 17:00:00,25806,59.6,57.9,48.7,67,0.0,0,6.3
2026-02-17 18:00:00,25153,63.4,62.3,49.4,60,0.0,49,6.6
2026-02-17 19:00:00,24833,65.1,63.8,49.2,56,0.0,96,6.9
2026-02-17 20:00:00,24535,65.8,63.1,48.3,53,0.0,100,7.5
2026-02-17 21:00:00,24340,65.2,61.2,47.1,52,0.0,100,7.8
2026-02-17 22:00:00,24265,64.6,61.0,46.6,52,0.0,100,6.4
2026-02-17 23:00:00,24679,61.3,58.5,46.9,59,0.0,100,4.6
2026-02-18 00:00:00,25563,58.7,55.4,47.1,65,0.0,80,6.2
2026-02-18 01:00:00,26302,57.4,53.2,45.9,65,0.0,91,7.3
2026-02-18 02:00:00,26046,56.3,52.1,45.7,67,0.0,56,7.4
2026-02-18 03:00:00,25257,54.5,50.9,46.1,73,0.0,99,6.0
2026-02-18 04:00:00,24139,53.7,50.0,46.5,77,0.0,99,6.6
2026-02-18 05:00:00,22983,53.2,49.8,47.2,80,0.0,80,6.5
2026-02-18 06:00:00,22127,52.7,48.9,47.6,83,0.0,79,7.5
2026-02-18 07:00:00,21469,52.8,49.1,48.6,85,0.0,72,8.0
2026-02-18 08:00:00,21199,52.3,49.0,48.9,88,0.0,80,7.1
2026-02-18 09:00:00,21341,51.4,48.6,48.7,91,0.0,66,5.8
2026-02-18 10:00:00,21657,50.7,48.4,48.7,93,0.0,83,4.6
2026-02-18 11:00:00,22691,51.2,48.8,49.5,94,0.0,100,5.3
2026-02-18 12:00:00,24443,51.3,49.2,50.0,95,0.0,100,5.0
2026-02-18 13:00:00,25579,53.0,51.3,51.9,96,0.0,100,5.3
2026-02-18 14:00:00,25805,54.3,53.2,53.3,96,0.0,100,5.1
2026-02-18 15:00:00,25573,55.5,54.1,54.1,95,0.0,100,6.3
2026-02-18 16:00:00,25664,57.0,55.2,54.7,92,0.0,100,7.8
2026-02-18 17:00:00,25419,59.6,57.1,55.2,85,0.0,100,10.0
2026-02-18 18:00:00,25122,65.0,62.0,54.9,70,0.0,98,10.8
2026-02-18 19:00:00,25065,66.1,62.2,55.0,68,0.004,100,13.1
2026-02-18 20:00:00,24900,64.6,62.9,55.8,73,0.0,100,8.4
2026-02-18 21:00:00,24694,64.5,62.6,55.6,73,0.0,100,8.7
2026-02-18 22:00:00,24866,63.4,63.2,56.3,78,0.004,100,5.2
2026-02-18 23:00:00,25164,62.5,62.3,56.1,80,0.0,100,5.2
2026-02-19 00:00:00,25896,60.7,60.2,56.6,86,0.0,100,6.2
2026-02-19 01:00:00,26338,59.7,59.3,56.5,89,0.0,100,6.0
2026-02-19 02:00:00,25971,59.5,59.1,56.5,90,0.0,100,6.1
2026-02-19 03:00:00,25117,59.6,59.6,56.8,90,0.0,100,5.4
2026-02-19 04:00:00,23714,60.1,59.9,57.1,90,0.004,100,5.9
2026-02-19 05:00:00,22363,60.0,59.3,57.3,91,0.0,100,7.2
2026-02-19 06:00:00,21294,60.5,60.6,58.2,92,0.0,100,6.1
2026-02-19 07:00:00,20607,60.2,61.0,58.7,95,0.0,100,5.0
2026-02-19 08:00:00,20183,60.6,61.2,59.5,96,0.008,100,6.2
2026-02-19 09:00:00,19991,60.7,61.6,60.2,98,0.016,100,6.1
2026-02-19 10:00:00,20179,60.4,62.0,60.0,98,0.008,100,4.4
2026-02-19 11:00:00,21019,60.9,61.9,60.5,99,0.0,100,6.2
2026-02-19 12:00:00,22563,60.6,61.4,60.3,99,0.0,100,6.4
2026-02-19 13:00:00,23782,61.4,61.1,60.4,96,0.004,100,9.2
2026-02-19 14:00:00,24265,63.6,63.0,61.7,94,0.0,92,11.1
2026-02-19 15:00:00,24564,66.5,64.4,61.1,83,0.004,95,13.8
2026-02-19 16:00:00,24797,69.4,67.1,59.6,71,0.004,14,13.3
2026-02-19 17:00:00,25031,72.1,69.5,57.9,61,0.004,30,13.4
2026-02-19 18:00:00,25263,74.0,71.7,55.9,53,0.0,23,11.9
2026-02-19 19:00:00,25499,75.8,72.2,54.3,47,0.0,86,13.9
2026-02-19 20:00:00,25560,75.4,72.2,55.8,51,0.0,44,11.9
2026-02-19 21:00:00,25523,76.0,72.2,55.5,49,0.0,52,13.2
2026-02-19 22:00:00,25706,73.6,71.6,59.2,61,0.0,23,11.8
2026-02-19 23:00:00,25789,71.0,71.0,60.9,70,0.0,88,8.7
2026-02-20 00:00:00,26325,68.8,69.7,59.9,73,0.0,94,5.9
2026-02-20 01:00:00,26936,67.7,68.5,60.0,76,0.0,91,6.2
2026-02-20 02:00:00,26332,67.6,66.8,59.0,74,0.0,85,8.8
2026-02-20 03:00:00,25451,67.2,66.7,59.5,76,0.0,98,8.8
2026-02-20 04:00:00,24286,67.3,66.0,59.5,76,0.0,21,10.6
2026-02-20 05:00:00,22939,66.7,65.3,60.5,80,0.0,79,11.9
2026-02-20 06:00:00,21813,67.5,67.1,63.1,86,0.0,58,11.9
2026-02-20 07:00:00,20995,67.3,67.3,63.5,88,0.0,50,11.3
2026-02-20 08:00:00,20360,67.6,67.2,63.4,86,0.0,93,12.4
2026-02-20 09:00:00,20055,67.6,66.9,63.3,86,0.0,85,12.7
2026-02-20 10:00:00,20125,66.6,66.4,64.1,92,0.004,100,12.4
2026-02-20 11:00:00,20826,65.6,65.4,64.0,95,0.012,99,12.3
2026-02-20 12:00:00,22213,66.0,67.0,63.3,91,0.02,98,9.0
2026-02-20 13:00:00,23286,64.5,65.0,63.1,95,0.031,100,9.8
2026-02-20 14:00:00,23850,64.6,64.7,62.2,92,0.028,36,10.0
2026-02-20 15:00:00,24401,66.8,66.5,59.0,76,0.0,0,7.9
2026-02-20 16:00:00,25002,70.0,68.6,55.2,59,0.0,21,7.2
2026-02-20 17:00:00,25467,72.0,69.7,49.8,46,0.0,67,8.3
2026-02-20 18:00:00,25846,74.1,71.1,44.6,35,0.0,68,8.1
2026-02-20 19:00:00,26157,74.8,70.6,41.3,30,0.0,59,8.8
2026-02-20 20:00:00,26339,75.1,70.3,40.6,29,0.0,0,8.5
2026-02-20 21:00:00,26382,74.4,68.9,40.7,30,0.0,41,7.6
2026-02-20 22:00:00,26244,72.4,68.6,43.9,36,0.0,61,5.4
2026-02-20 23:00:00,26028,67.9,65.0,45.8,45,0.0,82,4.2
2026-02-21 00:00:00,26103,65.3,61.2,42.9,44,0.0,48,5.5
2026-02-21 01:00:00,25940,63.6,58.9,44.3,49,0.004,50,7.8
2026-02-21 02:00:00,25373,63.0,61.0,47.8,58,0.0,81,3.3
2026-02-21 03:00:00,24558,63.0,62.2,49.6,62,0.0,64,1.6
2026-02-21 04:00:00,23554,61.7,60.1,48.7,62,0.0,100,3.0
2026-02-21 05:00:00,22466,59.9,58.4,47.7,64,0.031,100,2.2
2026-02-21 06:00:00,21242,60.8,58.3,47.1,61,0.0,100,4.2
2026-02-21 07:00:00,20371,61.9,61.3,49.1,63,0.0,100,0.9
2026-02-21 08:00:00,19806,60.8,59.8,49.9,67,0.0,98,2.5
2026-02-21 09:00:00,19476,57.7,56.0,50.4,76,0.059,100,4.4
2026-02-21 10:00:00,19383,56.5,54.2,50.8,81,0.0,100,6.1
2026-02-21 11:00:00,19579,55.8,54.4,50.6,83,0.0,100,3.7
2026-02-21 12:00:00,19972,54.9,52.5,48.9,80,0.0,95,4.9
2026-02-21 13:00:00,20604,55.0,52.6,48.6,79,0.0,100,5.0
2026-02-21 14:00:00,21727,55.8,53.2,48.0,75,0.0,100,5.0
2026-02-21 15:00:00,22920,54.9,53.8,51.7,89,0.173,100,3.7
2026-02-21 16:00:00,23823,54.9,54.1,53.1,94,0.118,100,4.0
2026-02-21 17:00:00,24293,57.2,56.4,53.9,89,0.087,100,4.7
2026-02-21 18:00:00,24492,55.9,56.0,53.5,92,0.0,100,2.5
2026-02-21 19:00:00,24504,58.3,59.3,54.1,86,0.0,100,0.5
2026-02-21 20:00:00,24396,62.9,64.4,55.4,77,0.0,16,0.6
2026-02-21 21:00:00,24329,64.9,66.2,56.1,73,0.0,83,1.6
2026-02-21 22:00:00,24471,64.6,66.2,56.2,74,0.0,43,1.0
2026-02-21 23:00:00,24335,63.1,64.2,56.8,80,0.0,94,2.6
2026-02-22 00:00:00,24604,60.2,61.8,56.7,88,0.0,63,1.2
2026-02-22 01:00:00,24646,59.5,61.0,56.9,91,0.0,91,1.9
2026-02-22 02:00:00,24190,58.6,59.5,56.7,93,0.0,100,3.0
2026-02-22 03:00:00,23552,58.1,58.5,56.2,93,0.0,91,3.8
2026-02-22 04:00:00,22700,57.3,52.0,50.4,78,0.0,100,12.9
2026-02-22 05:00:00,21690,50.7,43.6,42.8,74,0.0,100,12.5
2026-02-22 06:00:00,20707,50.9,44.8,43.3,75,0.004,100,10.5
2026-02-22 07:00:00,20001,51.0,44.2,41.3,69,0.0,99,11.1
2026-02-22 08:00:00,19560,49.0,40.6,38.4,67,0.0,40,13.6
2026-02-22 09:00:00,19415,46.2,37.3,36.4,68,0.0,1,13.8
2026-02-22 10:00:00,19665,42.9,34.0,34.4,72,0.0,2,13.0
2026-02-22 11:00:00,20174,39.7,30.3,32.7,76,0.0,5,13.3
2026-02-22 12:00:00,21121,38.5,28.7,30.4,72,0.0,0,13.5
2026-02-22 13:00:00,22451,37.2,27.2,28.3,70,0.0,0,13.4
2026-02-22 14:00:00,23990,37.7,27.1,25.8,62,0.0,0,14.0
2026-02-22 15:00:00,25037,39.1,27.8,23.8,54,0.0,0,15.1
2026-02-22 16:00:00,25150,40.9,30.0,23.4,49,0.0,7,15.0
2026-02-22 17:00:00,24978,43.0,33.2,23.1,45,0.0,5,14.9
2026-02-22 18:00:00,24746,45.9,36.1,22.1,39,0.0,30,15.6
2026-02-22 19:00:00,24580,46.2,35.2,20.6,36,0.0,1,17.3
2026-02-22 20:00:00,24341,46.5,33.7,19.0,33,0.0,5,19.4
2026-02-22 21:00:00,24351,45.0,32.1,19.8,36,0.0,16,17.8
2026-02-22 22:00:00,24607,42.2,30.0,21.0,43,0.0,22,16.4
2026-02-22 23:00:00,25676,38.5,26.4,19.9,47,0.0,60,16.1
2026-02-23 00:00:00,27687,38.8,28.6,20.1,47,0.0,1,11.5
2026-02-23 01:00:00,29486,37.0,26.7,19.7,49,0.0,0,11.7
2026-02-23 02:00:00,30164,34.9,24.6,19.6,53,0.0,0,11.7
2026-02-23 03:00:00,30134,33.1,22.6,19.0,56,0.0,0,12.0
2026-02-23 04:00:00,29510,31.8,21.2,18.4,57,0.0,6,12.1
2026-02-23 05:00:00,28818,30.7,20.4,17.7,58,0.0,90,11.4
2026-02-23 06:00:00,28407,31.7,20.2,17.2,54,0.0,96,14.2
2026-02-23 07:00:00,28386,31.5,19.4,16.1,53,0.0,100,15.1
2026-02-23 08:00:00,28625,30.1,17.6,15.2,53,0.0,92,16.1
2026-02-23 09:00:00,29182,28.3,16.1,14.4,55,0.0,100,15.1
2026-02-23 10:00:00,30272,27.1,15.2,14.2,58,0.0,100,14.2
2026-02-23 11:00:00,32122,26.5,14.9,13.5,57,0.0,100,13.5
2026-02-23 12:00:00,34936,26.5,16.3,13.8,58,0.0,100,10.2
2026-02-23 13:00:00,36927,26.7,15.6,14.2,59,0.0,100,12.5
2026-02-23 14:00:00,37185,27.4,15.8,14.6,58,0.0,100,13.7
2026-02-23 15:00:00,36458,28.4,16.5,14.8,56,0.0,100,14.4
2026-02-23 16:00:00,35232,30.2,18.3,15.1,53,0.0,100,14.4
2026-02-23 17:00:00,33936,32.6,21.9,15.9,50,0.0,91,14.2
2026-02-23 18:00:00,32729,35.2,25.0,16.1,45,0.0,73,15.1
2026-02-23 19:00:00,31753,36.4,26.0,16.3,44,0.0,38,15.2
2026-02-23 20:00:00,30733,36.1,25.2,17.0,45,0.0,32,14.5
2026-02-23 21:00:00,29946,36.0,24.4,17.0,46,0.0,50,14.2
2026-02-23 22:00:00,30164,35.2,23.8,16.4,46,0.0,17,13.6
2026-02-23 23:00:00,31421,33.0,22.2,15.6,48,0.0,1,12.0
2026-02-24 00:00:00,33634,31.7,21.6,15.9,52,0.0,0,10.4
2026-02-24 01:00:00,35540,30.2,20.0,15.9,55,0.0,0,10.6
2026-02-24 02:00:00,35822,29.0,19.3,16.0,58,0.0,0,9.6
2026-02-24 03:00:00,35711,28.2,18.7,16.3,60,0.0,2,9.0
2026-02-24 04:00:00,34832,27.4,18.0,16.1,62,0.0,1,8.9
2026-02-24 05:00:00,33985,26.6,17.3,15.6,63,0.0,1,8.3
2026-02-24 06:00:00,33377,26.5,17.4,15.7,63,0.0,0,8.1
2026-02-24 07:00:00,33296,26.1,17.3,15.8,65,0.0,0,7.3
2026-02-24 08:00:00,33644,25.5,17.2,16.2,67,0.0,0,6.3
2026-02-24 09:00:00,34192,25.0,16.6,16.3,69,0.0,0,6.4
2026-02-24 10:00:00,35218,24.4,16.1,16.3,71,0.0,0,6.2
2026-02-24 11:00:00,36756,24.1,15.7,16.3,72,0.0,0,6.5
2026-02-24 12:00:00,39407,23.2,14.7,15.8,73,0.0,9,6.6
2026-02-24 13:00:00,40970,24.4,16.6,16.4,71,0.0,99,5.2
2026-02-24 14:00:00,39737,27.7,20.3,17.3,65,0.0,67,4.2
2026-02-24 15:00:00,37385,31.6,24.8,19.0,59,0.0,88,3.4
2026-02-24 16:00:00,34917,35.7,29.6,20.8,54,0.0,72,3.0
2026-02-24 17:00:00,32867,40.1,35.7,21.9,48,0.0,66,3.1
2026-02-24 18:00:00,30980,43.7,39.8,20.7,40,0.0,45,3.2
2026-02-24 19:00:00,29521,47.1,42.8,20.9,35,0.0,41,3.9
2026-02-24 20:00:00,28297,49.6,44.4,21.1,32,0.0,93,4.0
2026-02-24 21:00:00,27458,51.1,43.4,20.7,30,0.0,95,5.7
2026-02-24 22:00:00,27345,50.8,42.6,20.3,30,0.0,94,7.0
2026-02-24 23:00:00,28144,48.2,41.1,23.9,38,0.0,90,5.2
2026-02-25 00:00:00,29816,44.7,36.8,24.2,44,0.0,89,7.1
2026-02-25 01:00:00,31362,43.5,35.0,23.4,45,0.0,69,8.4
2026-02-25 02:00:00,31771,42.7,33.9,22.9,45,0.0,98,9.1
2026-02-25 03:00:00,31229,41.3,33.0,22.6,47,0.0,100,7.6
2026-02-25 04:00:00,30297,39.5,31.5,22.9,51,0.0,100,7.0
2026-02-25 05:00:00,29436,38.7,30.5,23.3,54,0.0,96,7.5
2026-02-25 06:00:00,28589,38.8,30.1,23.3,53,0.0,100,8.6
2026-02-25 07:00:00,28133,39.3,31.0,24.2,54,0.0,100,8.1
2026-02-25 08:00:00,27886,39.5,31.2,25.3,56,0.0,100,8.3
2026-02-25 09:00:00,27938,39.3,31.0,25.7,58,0.0,100,8.6
2026-02-25 10:00:00,28368,38.2,29.9,26.1,61,0.0,100,8.7
2026-02-25 11:00:00,29640,38.0,29.7,27.2,65,0.0,100,9.1
2026-02-25 12:00:00,31711,40.3,32.5,32.5,73,0.0,100,9.6
2026-02-25 13:00:00,32589,42.3,34.7,35.4,77,0.0,100,10.2
2026-02-25 14:00:00,31851,47.2,39.6,39.1,73,0.0,100,11.9
2026-02-25 15:00:00,30341,51.2,44.7,41.8,70,0.0,100,10.5
2026-02-25 16:00:00,28888,54.8,49.1,43.8,66,0.0,100,9.7
2026-02-25 17:00:00,27772,58.6,52.7,45.1,61,0.0,100,13.2
2026-02-25 18:00:00,27083,56.7,49.6,45.6,66,0.0,100,13.9
2026-02-25 19:00:00,26462,56.4,51.6,46.2,69,0.004,100,8.9
2026-02-25 20:00:00,25993,60.4,53.0,46.8,61,0.0,100,15.3
2026-02-25 21:00:00,25502,61.2,55.0,47.2,60,0.0,100,12.8
2026-02-25 22:00:00,25516,61.2,56.1,48.1,62,0.0,100,10.7
2026-02-25 23:00:00,25989,59.5,55.5,48.7,67,0.0,100,8.7
2026-02-26 00:00:00,26727,57.1,54.4,48.1,72,0.0,100,5.2
2026-02-26 01:00:00,27208,56.8,54.4,48.6,74,0.0,100,4.7
2026-02-26 02:00:00,26933,55.9,53.1,48.3,75,0.0,100,5.6
2026-02-26 03:00:00,26056,55.3,51.9,47.7,75,0.0,73,6.7
2026-02-26 04:00:00,24840,53.8,50.3,46.7,77,0.0,91,6.3
2026-02-26 05:00:00,23565,53.4,49.2,46.8,78,0.0,100,8.1
2026-02-26 06:00:00,22558,56.8,52.5,49.2,76,0.0,100,9.7
2026-02-26 07:00:00,21686,56.5,53.1,52.1,85,0.012,100,9.6
2026-02-26 08:00:00,21266,56.1,52.4,53.0,89,0.004,100,10.9
2026-02-26 09:00:00,21081,56.4,52.8,53.2,89,0.004,100,10.8
2026-02-26 10:00:00,21373,56.4,52.6,53.5,90,0.008,100,11.6
2026-02-26 11:00:00,22347,56.0,52.4,53.7,92,0.004,100,11.3
2026-02-26 12:00:00,24141,57.7,54.5,55.3,92,0.047,100,11.7
2026-02-26 13:00:00,25396,56.9,53.7,55.2,94,0.028,100,11.6
2026-02-26 14:00:00,25532,57.5,54.0,55.6,93,0.146,100,12.4
2026-02-26 15:00:00,25635,59.0,55.8,56.6,92,0.004,100,12.7
2026-02-26 16:00:00,25674,60.0,57.4,57.0,90,0.004,98,11.6
2026-02-26 17:00:00,25560,61.4,58.6,57.1,86,0.059,100,12.3
2026-02-26 18:00:00,25495,62.0,61.0,59.0,90,0.043,100,9.5
2026-02-26 19:00:00,25378,60.5,58.5,59.3,96,0.122,98,12.2
2026-02-26 20:00:00,25246,61.7,60.4,59.5,92,0.02,99,10.6
2026-02-26 21:00:00,25042,60.0,58.2,57.4,91,0.012,63,9.9
2026-02-26 22:00:00,25079,63.0,62.1,57.9,84,0.004,70,8.3
2026-02-26 23:00:00,25300,59.5,59.3,57.5,93,0.362,98,6.3
2026-02-27 00:00:00,25880,58.7,58.2,58.0,97,0.583,100,7.6
2026-02-27 01:00:00,26381,58.1,57.8,57.4,97,0.055,54,6.5
2026-02-27 02:00:00,26095,57.1,57.5,56.4,97,0.0,100,4.0
2026-02-27 03:00:00,25301,56.6,55.5,55.8,97,0.004,100,7.0
2026-02-27 04:00:00,24064,55.9,55.0,55.2,98,0.016,100,5.9
2026-02-27 05:00:00,22824,55.4,55.2,55.0,98,0.008,100,4.2
2026-02-27 06:00:00,21439,55.9,57.2,54.7,96,0.012,100,0.4
2026-02-27 07:00:00,20723,56.3,57.4,55.3,96,0.043,100,1.4
2026-02-27 08:00:00,20273,56.0,56.5,55.2,97,0.169,100,2.9
2026-02-27 09:00:00,20125,56.2,55.1,55.6,98,0.217,100,6.7
2026-02-27 10:00:00,20458,55.6,55.2,54.8,97,0.047,85,4.5
2026-02-27 11:00:00,21523,53.5,53.9,52.9,98,0.0,100,1.3
2026-02-27 12:00:00,23176,53.2,53.6,52.7,98,0.0,100,0.8
2026-02-27 13:00:00,24474,53.4,52.7,53.2,99,0.0,100,4.0
2026-02-27 14:00:00,24781,54.8,54.6,54.2,98,0.0,100,3.7
2026-02-27 15:00:00,25088,57.0,57.2,55.3,94,0.0,91,3.7
2026-02-27 16:00:00,25161,60.4,60.4,55.5,84,0.0,98,3.9
2026-02-27 17:00:00,24965,64.0,64.5,54.7,72,0.008,26,2.9
2026-02-27 18:00:00,24722,62.4,63.4,54.2,75,0.008,26,1.9
2026-02-27 19:00:00,24524,64.5,64.8,54.1,69,0.004,23,2.4
2026-02-27 20:00:00,24239,65.5,65.0,52.8,64,0.008,47,3.2
2026-02-27 21:00:00,24006,65.0,64.0,52.5,64,0.0,49,4.2
2026-02-27 22:00:00,23943,64.0,62.6,52.9,67,0.004,28,5.5
2026-02-27 23:00:00,24036,61.3,60.4,54.1,77,0.0,28,5.3
2026-02-28 00:00:00,24268,60.6,60.8,52.4,74,0.0,7,1.3
2026-02-28 01:00:00,24773,58.4,58.3,52.0,79,0.0,33,1.7
2026-02-28 02:00:00,24571,57.2,57.1,52.0,83,0.0,9,1.7
2026-02-28 03:00:00,24088,55.7,55.2,51.3,85,0.0,0,2.0
2026-02-28 04:00:00,23391,53.4,52.4,50.6,90,0.0,0,3.0
2026-02-28 05:00:00,22508,52.7,50.4,50.7,93,0.0,0,6.0
2026-02-28 06:00:00,21690,51.2,49.0,50.2,96,0.0,9,5.4
2026-02-28 07:00:00,21038,51.4,49.1,51.4,100,0.0,100,6.6
2026-02-28 08:00:00,20759,52.2,50.1,52.1,100,0.0,100,6.5
2026-02-28 09:00:00,20637,52.4,50.4,52.0,98,0.0,100,6.3
2026-02-28 10:00:00,20703,52.6,50.9,51.7,97,0.0,100,5.3
2026-02-28 11:00:00,21142,52.5,51.0,51.4,96,0.0,100,4.7
2026-02-28 12:00:00,21912,51.5,50.1,50.3,95,0.0,87,3.6
2026-02-28 13:00:00,22841,52.3,50.5,50.3,93,0.0,44,4.4
2026-02-28 14:00:00,23646,54.3,52.8,51.0,88,0.0,13,4.4
2026-02-28 15:00:00,24135,58.2,57.1,51.4,78,0.0,50,3.6
2026-02-28 16:00:00,24033,60.4,60.0,51.0,71,0.0,43,1.8
2026-02-28 17:00:00,23758,63.1,62.9,49.8,62,0.0,6,2.4
2026-02-28 18:00:00,23343,64.0,65.3,49.8,60,0.0,3,2.7
2026-02-28 19:00:00,22931,65.9,67.6,50.0,56,0.0,1,2.1
2026-02-28 20:00:00,22816,66.7,67.8,49.9,55,0.0,1,1.4
2026-02-28 21:00:00,22770,67.1,66.7,49.4,53,0.0,0,0.6
2026-02-28 22:00:00,22875,66.8,66.3,48.6,52,0.0,0,0.3
2026-02-28 23:00:00,23092,64.4,64.9,52.3,65,0.0,0,0.5
2026-03-01 00:00:00,23316,60.1,59.6,48.9,67,0.0,1,0.6
2026-03-01 01:00:00,23770,58.0,56.9,49.0,72,0.0,0,2.0
2026-03-01 02:00:00,23483,55.9,54.9,48.7,77,0.0,0,1.7
2026-03-01 03:00:00,23050,54.2,53.2,48.5,81,0.0,0,1.4
2026-03-01 04:00:00,22406,52.6,51.4,48.1,85,0.0,0,1.7
2026-03-01 05:00:00,21677,51.2,49.5,47.3,87,0.0,0,2.2
2026-03-01 06:00:00,20916,48.6,46.4,46.2,92,0.0,0,2.8
2026-03-01 07:00:00,20551,47.9,45.7,45.2,90,0.0,0,2.4
2026-03-01 08:00:00,20438,47.3,45.1,44.5,90,0.0,0,1.9
2026-03-01 09:00:00,20412,46.4,43.8,43.7,90,0.0,0,2.5
2026-03-01 10:00:00,20751,45.8,43.0,43.2,91,0.0,0,2.6
2026-03-01 11:00:00,21310,45.1,42.1,42.6,91,0.0,0,2.7
2026-03-01 12:00:00,22106,44.0,40.8,41.9,92,0.0,0,2.8
2026-03-01 13:00:00,23156,46.0,42.8,43.5,91,0.0,0,3.9
2026-03-01 14:00:00,23964,52.5,50.7,47.3,82,0.0,0,2.6
2026-03-01 15:00:00,23814,59.4,58.6,49.7,70,0.0,0,1.8
2026-03-01 16:00:00,23104,65.4,65.0,50.5,58,0.0,0,2.8
2026-03-01 17:00:00,22585,69.4,69.6,47.8,46,0.0,97,2.9
2026-03-01 18:00:00,22536,72.6,72.5,40.7,32,0.0,100,1.6
2026-03-01 19:00:00,22620,73.8,72.6,39.9,29,0.0,100,1.7
2026-03-01 20:00:00,22875,74.1,71.4,39.9,29,0.0,100,2.2
2026-03-01 21:00:00,23079,74.4,71.4,40.6,30,0.0,100,1.8
2026-03-01 22:00:00,23309,74.0,71.1,41.5,31,0.0,100,2.0
2026-03-01 23:00:00,23667,68.5,67.3,49.8,51,0.0,100,2.8
2026-03-02 00:00:00,24166,63.1,61.1,47.7,57,0.0,89,3.4
2026-03-02 01:00:00,24732,62.7,61.0,45.5,53,0.0,99,1.3
2026-03-02 02:00:00,24314,60.6,59.1,45.7,58,0.0,99,0.9
2026-03-02 03:00:00,23469,58.6,56.6,47.5,67,0.0,100,3.1
2026-03-02 04:00:00,22319,58.6,56.2,45.9,62,0.0,77,3.3
2026-03-02 05:00:00,21084,57.5,54.2,44.4,62,0.0,21,4.3
2026-03-02 06:00:00,20206,55.6,52.3,44.6,66,0.0,100,4.4
2026-03-02 07:00:00,19636,54.4,51.2,44.2,68,0.0,100,4.2
2026-03-02 08:00:00,19299,54.5,51.2,44.9,70,0.0,100,4.6
2026-03-02 09:00:00,19444,53.7,51.4,46.3,76,0.0,100,3.2
2026-03-02 10:00:00,20012,53.4,51.5,46.0,76,0.0,99,2.0
2026-03-02 11:00:00,21300,52.6,51.1,45.3,76,0.0,72,0.7
2026-03-02 12:00:00,23566,50.1,48.2,44.8,82,0.0,59,1.2
2026-03-02 13:00:00,25082,52.0,49.3,46.9,83,0.0,88,4.4
2026-03-02 14:00:00,25158,56.6,54.1,49.3,77,0.0,89,5.3
2026-03-02 15:00:00,24776,60.9,58.5,49.8,67,0.0,100,5.7
2026-03-02 16:00:00,24616,63.8,60.6,49.5,60,0.0,75,7.3
